subj,roi,run,corr
GL14,SPL_M1,5,0.17175799225319158
GL14,SPL_S1,2,-0.10123031118941976
GL14,SPL_S1,5,0.09033616795049791
GL14,SPL_dorsal,2,0.4162599854181387
GL14,SPL_dorsal,5,0.5103412126659742
GL14,SPL_ventral,2,0.44709118751981913
GL14,SPL_ventral,5,0.4390691183384141
GL14,SPL_early,2,-0.21674919142940163
GL14,SPL_early,5,0.14242739049646702
GL15,SPL_PMd,2,0.323459077032434
GL15,SPL_PMd,5,0.23030902333745348
GL15,SPL_M1,2,0.2856363152483166
GL15,SPL_M1,5,0.2810240005095684
GL15,SPL_S1,2,-0.5620752744362837
GL15,SPL_S1,5,-0.2387345694359024
GL15,SPL_dorsal,2,0.6446428664673407
GL15,SPL_dorsal,5,0.35115559138250657
GL15,SPL_ventral,2,0.5916872997613317
GL15,SPL_ventral,5,0.5338483248779626
GL15,SPL_early,2,-0.11448019832131906
GL15,SPL_early,5,0.05552979034540612
GL16,SPL_PMd,2,0.23933913328410475
GL16,SPL_PMd,5,0.4399545328353224
GL16,SPL_M1,2,0.13676298696844613
GL16,SPL_M1,5,0.41203822691395553
GL16,SPL_S1,2,-0.027237184054632355
GL16,SPL_S1,5,0.14488630970786587
GL16,SPL_dorsal,2,0.21179280202820777
GL16,SPL_dorsal,5,0.4254751106743112
GL16,SPL_ventral,2,0.5106065632297592
GL16,SPL_ventral,5,0.4322216606480646
GL16,SPL_early,2,0.030958952653937482
GL16,SPL_early,5,0.23385065642968295
GL17,SPL_PMd,2,0.3065247746504434
GL17,SPL_PMd,5,0.0944574762756638
GL17,SPL_M1,2,0.2491307056434478
GL17,SPL_M1,5,0.13876361525307038
GL17,SPL_S1,2,-0.19521258797305138
GL17,SPL_S1,5,-0.10843005077734552
GL17,SPL_dorsal,2,0.38945214770424663
GL17,SPL_dorsal,5,0.4368252792355138
GL17,SPL_ventral,2,0.45730914020376867
GL17,SPL_ventral,5,0.2651927872183919
GL17,SPL_early,2,0.015467391179853811
GL17,SPL_early,5,0.07009301173710154
GL18,SPL_PMd,2,0.4022795233404285
GL18,SPL_PMd,5,0.25492416954678837
GL18,SPL_M1,2,0.006197005601071316
GL18,SPL_M1,5,0.20390216286272317
GL18,SPL_S1,2,-0.08855454593490501
GL18,SPL_S1,5,-0.09993180929295929
GL18,SPL_dorsal,2,0.363847999740249
GL18,SPL_dorsal,5,0.002500464150350625
GL18,SPL_ventral,2,0.2758002225552201
