subj,roi,run,corr
GL09,early_S1,2,0.13248598937230274
GL09,early_S1,5,0.5190990793027092
GL10,dorsal_PMd,2,0.2500717498293771
GL10,dorsal_PMd,5,0.2799515947793819
GL10,dorsal_M1,2,0.20754917952091598
GL10,dorsal_M1,5,0.03570512865907738
GL10,dorsal_S1,2,0.1944162257086753
GL10,dorsal_S1,5,0.007242167913908633
GL10,ventral_PMd,2,0.5952967709799801
GL10,ventral_PMd,5,0.7179302145036998
GL10,ventral_M1,2,0.15408040764005992
GL10,ventral_M1,5,0.1680549365143554
GL10,ventral_S1,2,0.04702350368701111
GL10,ventral_S1,5,0.08612208199903587
GL10,early_PMd,2,-0.18806624956878193
GL10,early_PMd,5,-0.19423848889811912
GL10,early_M1,2,0.056145340942743795
GL10,early_M1,5,-0.04221683073996622
GL10,early_S1,2,0.17427833607521145
GL10,early_S1,5,0.2938434682653754
GL11,dorsal_PMd,2,0.1254847042235837
GL11,dorsal_PMd,5,0.11195749777348259
GL11,dorsal_M1,2,0.07515124310129125
GL11,dorsal_M1,5,0.19774932303888626
GL11,dorsal_S1,2,0.0021461051341905573
GL11,dorsal_S1,5,-0.14750994422875183
GL11,ventral_PMd,2,0.006771909918023714
GL11,ventral_PMd,5,0.14303966525269907
GL11,ventral_M1,2,0.3086869990513886
GL11,ventral_M1,5,0.24129251956272335
GL11,ventral_S1,2,0.1314370726091796
GL11,ventral_S1,5,0.07033084560681552
GL11,early_PMd,2,-0.13168884703549633
GL11,early_PMd,5,0.006183863869139601
GL11,early_M1,2,-0.08929965369152167
GL11,early_M1,5,-0.034880843316420704
GL11,early_S1,2,-0.14612298415685748
GL11,early_S1,5,-0.19423829861167188
GL12,dorsal_PMd,2,0.32906672808725584
GL12,dorsal_PMd,5,0.19468684012119827
GL12,dorsal_M1,2,0.45000189654623984
GL12,dorsal_M1,5,0.3802234492793046
GL12,dorsal_S1,2,0.03967017062442088
GL12,dorsal_S1,5,-0.2032301700328301
GL12,ventral_PMd,2,0.34887416457502224
GL12,ventral_PMd,5,-0.07134722359606728
GL12,ventral_M1,2,0.41487980095567234
GL12,ventral_M1,5,0.13232181580949026
GL12,ventral_S1,2,-0.1014051521523095
GL12,ventral_S1,5,0.2269189439042443
GL12,early_PMd,2,-0.2066347662805325
GL12,early_PMd,5,0.06162986655329863
GL12,early_M1,2,-0.13265248938689445
GL12,early_M1,5,0.11726744676217005
GL12,early_S1,2,-0.06734167679784658
GL12,early_S1,5,-0.14636854305066552
GL14,dorsal_PMd,2,0.16698914637114973
GL14,dorsal_PMd,5,0.05232018552518635
GL14,dorsal_M1,2,0.11245836823204951
GL14,dorsal_M1,5,0.13266141818534063
GL14,dorsal_S1,2,-0.48134843305395497
GL14,dorsal_S1,5,-0.04285732774642586
GL14,ventral_PMd,2,0.09710044809908237
GL14,ventral_PMd,5,0.06046936935121181
GL14,ventral_M1,2,0.1607319813820335
GL14,ventral_M1,5,0.37821097282444543
GL14,ventral_S1,2,-0.08096221737707449
GL14,ventral_S1,5,0.2013262212686325
GL14,early_PMd,2,-0.19692970359128575
GL14,early_PMd,5,-0.08436419974006408
GL14,early_M1,2,-0.1665286958031961
GL14,early_M1,5,-0.03702397282164975
GL14,early_S1,2,0.30598716167968376
GL14,early_S1,5,0.18983839445539785
GL15,dorsal_PMd,2,0.13203561595029895
GL15,dorsal_PMd,5,0.23800597392912531
GL15,dorsal_M1,2,0.10333664936357866
GL15,dorsal_M1,5,0.27488942671876543
GL15,dorsal_S1,2,-0.04868734675659371
GL15,dorsal_S1,5,-0.17457263589197394
GL15,ventral_PMd,2,0.3304824351894661
GL15,ventral_PMd,5,0.16950243807176107
GL15,ventral_M1,2,0.3178268036159056
GL15,ventral_M1,5,0.22279491853488217
GL15,ventral_S1,2,-0.10252002417671935
GL15,ventral_S1,5,0.271703742235021
GL15,early_PMd,2,-0.15357901923678677
GL15,early_PMd,5,-0.17272945215003688
GL15,early_M1,2,-0.13374033111930586
GL15,early_M1,5,-0.13858151592451529
GL15,early_S1,2,0.35441479209229515
GL15,early_S1,5,-0.07646346589020923
GL16,dorsal_PMd,2,0.19457848407802195
GL16,dorsal_PMd,5,0.10608195529449727
GL16,dorsal_M1,2,0.041014094890924724
GL16,dorsal_M1,5,0.19787499932343258
GL16,dorsal_S1,2,-0.15236700343252127
GL16,dorsal_S1,5,-0.1921893525278459
GL16,ventral_PMd,2,0.33033868110138104
GL16,ventral_PMd,5,0.3874134432489683
GL16,ventral_M1,2,0.22485715380984697
GL16,ventral_M1,5,0.3612334891843607
GL16,ventral_S1,2,-0.004931132970020444
GL16,ventral_S1,5,0.03503088314616428
GL16,early_PMd,2,-0.2299078989711284
GL16,early_PMd,5,-0.21171394278990896
GL16,early_M1,2,-0.42400248286648234
GL16,early_M1,5,-0.25547479481244556
GL16,early_S1,2,-0.1184950020447111
GL16,early_S1,5,-0.13419654259891123
GL17,dorsal_PMd,2,0.16033407862322555
GL17,dorsal_PMd,5,0.15894299815575347
GL17,dorsal_M1,2,0.10816018007272817
GL17,dorsal_M1,5,0.2512229308508854
GL17,dorsal_S1,2,-0.12073358171616737
GL17,dorsal_S1,5,-0.009668005927465619
GL17,ventral_PMd,2,0.318657843477537
GL17,ventral_PMd,5,0.1874308022978309
GL17,ventral_M1,2,0.28778085923233093
GL17,ventral_M1,5,0.1678421927876026
GL17,ventral_S1,2,0.012402612267451457
GL17,ventral_S1,5,0.15528507646599776
GL17,early_PMd,2,-0.34657337563755714
GL17,early_PMd,5,-0.1502965665342265
GL17,early_M1,2,-0.3338002967510409
GL17,early_M1,5,-0.11368581334928127
GL17,early_S1,2,0.1465857658611318
GL17,early_S1,5,0.14854118147269174
GL18,dorsal_PMd,2,0.12137432769855183
GL18,dorsal_PMd,5,0.09691190498806615
GL18,dorsal_M1,2,0.3313583902812428
GL18,dorsal_M1,5,-0.04920946429076765
GL18,dorsal_S1,2,-0.040654859714915406
GL18,dorsal_S1,5,0.04944003557245492
GL18,ventral_PMd,2,0.23353292751925325
GL18,ventral_PMd,5,0.27789845402862423
GL18,ventral_M1,2,0.1814273024593906
GL18,ventral_M1,5,0.14967011771902536
GL18,ventral_S1,2,0.07651675876828572
GL18,ventral_S1,5,0.01533833083493963
GL18,early_PMd,2,0.14209240661185674
GL18,early_PMd,5,0.06614638046165273
GL18,early_M1,2,-0.016279400148436
GL18,early_M1,5,-0.04568514637914644
GL18,early_S1,2,0.34545557832438917
GL18,early_S1,5,0.23085586756884857
GL19,dorsal_PMd,2,0.4735721361638104
GL19,dorsal_PMd,5,0.3015120554836742
GL19,dorsal_M1,2,0.17497893017081842
GL19,dorsal_M1,5,0.08436408966272958
GL19,dorsal_S1,2,-0.24473572747247244
GL19,dorsal_S1,5,-0.0637976043728845
GL19,ventral_PMd,2,0.4138958944877818
GL19,ventral_PMd,5,0.5157276161939509
GL19,ventral_M1,2,0.3027485151028525
GL19,ventral_M1,5,0.29419283521150874
GL19,ventral_S1,2,-0.08583144170742274
GL19,ventral_S1,5,-0.2498912998184957
GL19,early_PMd,2,-0.19972562682930922
GL19,early_PMd,5,-0.10913636098506654
GL19,early_M1,2,-0.23618532471670065
GL19,early_M1,5,-0.2225103408578245
GL19,early_S1,2,0.013182018185679475
GL19,early_S1,5,0.28951863244432124
GL20,dorsal_PMd,2,0.5801170947452258
GL20,dorsal_PMd,5,0.3881149946663183
GL20,dorsal_M1,2,0.3380846737274628
GL20,dorsal_M1,5,0.191795307361988
GL20,dorsal_S1,2,0.19699388711696317
GL20,dorsal_S1,5,0.10253386928959884
GL20,ventral_PMd,2,0.6838205479082281
GL20,ventral_PMd,5,0.26730956048109167
GL20,ventral_M1,2,0.5352194202480308
GL20,ventral_M1,5,0.2036754611535873
GL20,ventral_S1,2,0.15715311421364261
GL20,ventral_S1,5,0.017873126783377945
GL20,early_PMd,2,0.3821076524369609
GL20,early_PMd,5,0.014274603731523944
GL20,early_M1,2,0.13552009126498588
GL20,early_M1,5,-0.09839484094745139
GL20,early_S1,2,0.10405682973457792
GL20,early_S1,5,0.2777611736789807
GL21,dorsal_PMd,2,0.14489987505941979
GL21,dorsal_PMd,5,0.4430225736969101
GL21,dorsal_M1,2,0.12447544930969567
GL21,dorsal_M1,5,0.44672575637549605
GL21,dorsal_S1,2,-0.15450568418670338
GL21,dorsal_S1,5,-0.060920813304622144
GL21,ventral_PMd,2,0.43618170183332544
GL21,ventral_PMd,5,0.5201257229013815
GL21,ventral_M1,2,0.4725513169448592
GL21,ventral_M1,5,0.48692189860368223
GL21,ventral_S1,2,-0.0029561719436177873
GL21,ventral_S1,5,-0.025001955027923236
GL21,early_PMd,2,-0.0684490989331799
GL21,early_PMd,5,-0.22289289899842918
GL21,early_M1,2,-0.07872213077200509
GL21,early_M1,5,-0.18728271667114718
GL21,early_S1,2,-0.03286342085981286
GL21,early_S1,5,-0.15372874749437596
GL22,dorsal_PMd,2,0.08382598365952044
GL22,dorsal_PMd,5,0.02177987653337408
GL22,dorsal_M1,2,0.3242388131746111
GL22,dorsal_M1,5,0.214000543939041
GL22,dorsal_S1,2,0.03446073362354905
GL22,dorsal_S1,5,-0.11433534632957977
GL22,ventral_PMd,2,0.23468859999227312
GL22,ventral_PMd,5,-0.1359273759196498
GL22,ventral_M1,2,0.3759761599736001
GL22,ventral_M1,5,0.09420608377996766
GL22,ventral_S1,2,-0.06067566459194198
GL22,ventral_S1,5,-0.09241729004350754
GL22,early_PMd,2,0.0504700712540196
GL22,early_PMd,5,-0.10630348318791373
GL22,early_M1,2,-0.3268912284533564
GL22,early_M1,5,-0.005907773410923339
GL22,early_S1,2,0.09110001193217651
GL22,early_S1,5,0.0401319357958233
GL24,dorsal_PMd,2,0.4478519952154304
GL24,dorsal_PMd,5,0.5176816274958863
GL24,dorsal_M1,2,0.3584555172111524
GL24,dorsal_M1,5,0.3542079453219801
GL24,dorsal_S1,2,0.007980119020129283
GL24,dorsal_S1,5,-0.2578285090043785
GL24,ventral_PMd,2,0.5519733164494235
GL24,ventral_PMd,5,0.34225236688586996
GL24,ventral_M1,2,0.4762480825624692
GL24,ventral_M1,5,0.42103109445163445
GL24,ventral_S1,2,0.0355587833548521
GL24,ventral_S1,5,-0.03936573726749887
GL24,early_PMd,2,-0.21682866700935674
GL24,early_PMd,5,0.016146975090844694
GL24,early_M1,2,-0.1236416934162191
GL24,early_M1,5,0.19802018743386562
GL24,early_S1,2,0.13281337943925822
GL24,early_S1,5,0.4319734947450341
GL25,dorsal_PMd,2,0.236921334159762
GL25,dorsal_PMd,5,0.2603892864781119
GL25,dorsal_M1,2,0.34095569304304535
GL25,dorsal_M1,5,0.23343480148002438
GL25,dorsal_S1,2,-0.036828097342170615
GL25,dorsal_S1,5,-0.31633287512786745
GL25,ventral_PMd,2,0.3192157069366383
GL25,ventral_PMd,5,0.18311752522744448
GL25,ventral_M1,2,0.2906713645714536
GL25,ventral_M1,5,0.2342161163568218
GL25,ventral_S1,2,-0.11186490542840707
GL25,ventral_S1,5,-0.02799571751702611
GL25,early_PMd,2,0.04365745031720061
GL25,early_PMd,5,-0.16510017258222412
GL25,early_M1,2,-0.05947865023458754
GL25,early_M1,5,-0.14027324220679077
GL25,early_S1,2,-0.03036420669883271
GL25,early_S1,5,-0.1776691709195417
GL26,dorsal_PMd,2,0.02589009420294493
GL26,dorsal_PMd,5,0.15333722886895412
GL26,dorsal_M1,2,0.07959920808679331
GL26,dorsal_M1,5,0.03805375886830277
GL26,dorsal_S1,2,-0.07293224720180541
GL26,dorsal_S1,5,0.04269759452331516
GL26,ventral_PMd,2,0.09638918840147638
GL26,ventral_PMd,5,0.24313425296691576
GL26,ventral_M1,2,0.09686625824736687
GL26,ventral_M1,5,0.14414918401042762
GL26,ventral_S1,2,-0.036128526873843
GL26,ventral_S1,5,0.14082275482011317
GL26,early_PMd,2,0.03895848105982427
GL26,early_PMd,5,0.06924639863792682
GL26,early_M1,2,-0.023852129953391248
GL26,early_M1,5,-0.10853378760128513
GL26,early_S1,2,0.619891872735591
GL26,early_S1,5,0.4447336028488194
GL27,dorsal_PMd,2,0.5786735603846569
GL27,dorsal_PMd,5,0.1885435633663031
GL27,dorsal_M1,2,0.5949573725569594
GL27,dorsal_M1,5,0.0883590908086243
GL27,dorsal_S1,2,-0.020627207432949234
GL27,dorsal_S1,5,-0.012050311665414405
GL27,ventral_PMd,2,0.6784090721580446
GL27,ventral_PMd,5,0.31570161441911476
GL27,ventral_M1,2,0.8567462783935009
GL27,ventral_M1,5,0.6692754291760936
GL27,ventral_S1,2,0.07281207701499136
GL27,ventral_S1,5,0.45342262189391896
GL27,early_PMd,2,-0.14249604611897707
GL27,early_PMd,5,0.0599227294221619
GL27,early_M1,2,-0.090508394492311
GL27,early_M1,5,0.05482236482135426
GL27,early_S1,2,0.346350919541064
GL27,early_S1,5,0.21792015194534753
GL29,dorsal_PMd,2,0.5474264929179191
GL29,dorsal_PMd,5,0.4258674099532026
