subj,roi,run,corr
GL25,SPL_early,5,0.33309635933631404
GL26,SPL_PMd,2,0.3481853542153653
GL26,SPL_PMd,5,0.3038281545190207
GL26,SPL_M1,2,0.2290535403820527
GL26,SPL_M1,5,0.12193718552630024
GL26,SPL_S1,2,-0.21577740232604634
GL26,SPL_S1,5,-0.1715542013125922
GL26,SPL_dorsal,2,0.6313615733365562
GL26,SPL_dorsal,5,0.5434826945951137
GL26,SPL_ventral,2,0.523773259407493
GL26,SPL_ventral,5,0.5115473549482561
GL26,SPL_early,2,-0.1917411191382394
GL26,SPL_early,5,-0.2605972745930131
GL27,SPL_PMd,2,0.521301876267394
GL27,SPL_PMd,5,0.4676819197954811
GL27,SPL_M1,2,0.46731944986930507
GL27,SPL_M1,5,0.4404175629237875
GL27,SPL_S1,2,0.06081346334075306
GL27,SPL_S1,5,0.37247228610756616
GL27,SPL_dorsal,2,0.5909987696969488
GL27,SPL_dorsal,5,0.4460824614747152
GL27,SPL_ventral,2,0.6603488617938208
GL27,SPL_ventral,5,0.5691555461789419
GL27,SPL_early,2,0.06879873188292208
GL27,SPL_early,5,0.3172814941592439
GL29,SPL_PMd,2,0.3851907194881594
GL29,SPL_PMd,5,0.43083872666445094
GL29,SPL_M1,2,0.28546862800411954
GL29,SPL_M1,5,0.3600394412180993
GL29,SPL_S1,2,-0.09416363148996662
GL29,SPL_S1,5,0.12580452733492453
GL29,SPL_dorsal,2,0.48591732550098427
GL29,SPL_dorsal,5,0.3869337143874646
GL29,SPL_ventral,2,0.41740235773274853
GL29,SPL_ventral,5,0.43204150464598445
GL29,SPL_early,2,0.12286686985590048
GL29,SPL_early,5,0.27470798807918656
